station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
06C,2021-07-21 18:15,-88.1012,41.9893,243.48,73.20,61.90,67.72,0.00,0.00,0.00,30.14,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 212315Z AUTO 00000KT 10SM CLR 23/17 A3014 RMK AO2 T02290166
06C,2021-07-21 18:35,-88.1012,41.9893,243.48,72.50,61.30,67.88,0.00,0.00,0.00,30.15,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 212335Z AUTO 00000KT 10SM CLR 23/16 A3015 RMK AO2 T02250163
06C,2021-07-21 18:55,-88.1012,41.9893,243.48,71.80,61.70,70.50,0.00,0.00,0.00,30.15,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 212355Z AUTO 00000KT 10SM CLR 22/17 A3015 RMK AO2 T02210165 10240 20215
06C,2021-07-21 19:15,-88.1012,41.9893,243.48,70.90,61.00,70.90,0.00,0.00,0.00,30.15,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220015Z AUTO 00000KT 10SM CLR 22/16 A3015 RMK AO2 T02160161
06C,2021-07-21 19:35,-88.1012,41.9893,243.48,70.30,61.00,72.37,0.00,0.00,0.00,30.16,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220035Z AUTO 00000KT 10SM CLR 21/16 A3016 RMK AO2 T02130161
06C,2021-07-21 19:55,-88.1012,41.9893,243.48,69.40,61.00,74.63,0.00,0.00,0.00,30.16,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220055Z AUTO 00000KT 10SM CLR 21/16 A3016 RMK AO2 T02080161
06C,2021-07-21 20:15,-88.1012,41.9893,243.48,68.90,60.80,75.38,0.00,0.00,0.00,30.16,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220115Z AUTO 00000KT 10SM CLR 21/16 A3016 RMK AO2 T02050160
06C,2021-07-21 20:35,-88.1012,41.9893,243.48,68.40,61.00,77.23,0.00,0.00,0.00,30.16,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220135Z AUTO 00000KT 10SM CLR 20/16 A3016 RMK AO2 T02020161
06C,2021-07-21 20:55,-88.1012,41.9893,243.48,67.50,61.30,80.51,0.00,0.00,0.00,30.16,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220155Z AUTO 00000KT 10SM CLR 20/16 A3016 RMK AO2 T01970163
06C,2021-07-21 21:15,-88.1012,41.9893,243.48,67.10,61.50,82.21,0.00,0.00,0.00,30.16,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220215Z AUTO 00000KT 10SM CLR 20/16 A3016 RMK AO2 T01950164
06C,2021-07-21 21:35,-88.1012,41.9893,243.48,66.40,61.70,84.83,0.00,0.00,0.00,30.16,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220235Z AUTO 00000KT 10SM CLR 19/17 A3016 RMK AO2 T01910165
06C,2021-07-21 21:55,-88.1012,41.9893,243.48,66.20,61.70,85.42,0.00,0.00,0.00,30.17,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220255Z AUTO 00000KT 10SM CLR 19/17 A3017 RMK AO2 T01900165
06C,2021-07-21 22:15,-88.1012,41.9893,243.48,65.70,61.50,86.30,0.00,0.00,0.00,30.17,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220315Z AUTO 00000KT 10SM CLR 19/16 A3017 RMK AO2 T01870164
06C,2021-07-21 22:35,-88.1012,41.9893,243.48,65.30,61.30,86.89,0.00,0.00,0.00,30.17,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220335Z AUTO 00000KT 10SM CLR 19/16 A3017 RMK AO2 T01850163
06C,2021-07-21 22:55,-88.1012,41.9893,243.48,65.50,61.70,87.52,0.00,0.00,0.00,30.17,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220355Z AUTO 00000KT 10SM CLR 19/17 A3017 RMK AO2 T01860165
06C,2021-07-21 23:15,-88.1012,41.9893,243.48,65.30,61.30,86.89,0.00,0.00,0.00,30.17,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220415Z AUTO 00000KT 10SM CLR 19/16 A3017 RMK AO2 T01850163
06C,2021-07-21 23:35,-88.1012,41.9893,243.48,64.90,61.30,88.11,0.00,0.00,0.00,30.17,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220435Z AUTO 00000KT 10SM CLR 18/16 A3017 RMK AO2 T01830163
06C,2021-07-21 23:55,-88.1012,41.9893,243.48,64.60,61.20,88.73,0.00,0.00,0.00,30.17,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220455Z AUTO 00000KT 10SM CLR 18/16 A3017 RMK AO2 T01810162
06C,2021-07-22 00:15,-88.1012,41.9893,243.48,64.40,61.30,89.67,0.00,0.00,0.00,30.18,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220515Z AUTO 00000KT 10SM CLR 18/16 A3018 RMK AO2 T01800163
06C,2021-07-22 00:35,-88.1012,41.9893,243.48,64.40,61.50,90.30,0.00,0.00,0.00,30.19,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220535Z AUTO 00000KT 10SM CLR 18/16 A3019 RMK AO2 T01800164
06C,2021-07-22 00:55,-88.1012,41.9893,243.48,63.90,61.20,90.93,0.00,0.00,0.00,30.19,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220555Z AUTO 00000KT 10SM CLR 18/16 A3019 RMK AO2 T01770162 10220 20177 402400177
06C,2021-07-22 01:15,-88.1012,41.9893,243.48,63.90,61.30,91.25,0.00,0.00,0.00,30.19,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220615Z AUTO 00000KT 10SM CLR 18/16 A3019 RMK AO2 T01770163
06C,2021-07-22 01:35,-88.1012,41.9893,243.48,63.50,61.00,91.56,0.00,0.00,0.00,30.19,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220635Z AUTO 00000KT 10SM CLR 18/16 A3019 RMK AO2 T01750161
06C,2021-07-22 01:55,-88.1012,41.9893,243.48,63.10,60.60,91.54,0.00,0.00,0.00,30.18,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220655Z AUTO 00000KT 10SM CLR 17/16 A3018 RMK AO2 T01730159
06C,2021-07-22 02:15,-88.1012,41.9893,243.48,62.60,60.40,92.51,0.00,0.00,0.00,30.19,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220715Z AUTO 00000KT 10SM CLR 17/16 A3019 RMK AO2 T01700158
06C,2021-07-22 02:35,-88.1012,41.9893,243.48,61.90,60.10,93.82,0.00,0.00,0.00,30.19,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220735Z AUTO 00000KT 10SM CLR 17/16 A3019 RMK AO2 T01660156
06C,2021-07-22 02:55,-88.1012,41.9893,243.48,61.30,59.50,93.80,0.00,0.00,0.00,30.19,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 220755Z AUTO 00000KT 10SM CLR 16/15 A3019 RMK AO2 T01630153
06C,2021-07-22 03:15,-88.1012,41.9893,243.48,61.70,60.10,94.48,0.00,0.00,0.00,30.19,null,10.00,null,BKN,null,null,null,3800.00,null,null,null,null,null,null,null,null,null,null,null,K06C 220815Z AUTO 00000KT 10SM BKN038 17/16 A3019 RMK AO2 T01650156
06C,2021-07-22 03:35,-88.1012,41.9893,243.48,61.70,60.30,95.16,0.00,0.00,0.00,30.19,null,10.00,null,BKN,null,null,null,3600.00,null,null,null,null,null,null,null,null,null,null,null,K06C 220835Z AUTO 00000KT 10SM BKN036 17/16 A3019 RMK AO2 T01650157
06C,2021-07-22 03:55,-88.1012,41.9893,243.48,61.70,60.10,94.48,0.00,0.00,0.00,30.18,null,10.00,null,OVC,null,null,null,3200.00,null,null,null,null,null,null,null,null,null,null,null,K06C 220855Z AUTO 00000KT 10SM OVC032 17/16 A3018 RMK AO2 T01650156
06C,2021-07-22 04:15,-88.1012,41.9893,243.48,62.10,60.80,95.50,0.00,0.00,0.00,30.18,null,10.00,null,OVC,null,null,null,3200.00,null,null,null,null,null,null,null,null,null,null,null,K06C 220915Z AUTO 00000KT 10SM OVC032 17/16 A3018 RMK AO2 T01670160
06C,2021-07-22 04:35,-88.1012,41.9893,243.48,62.10,60.80,95.50,0.00,0.00,0.00,30.18,null,10.00,null,OVC,null,null,null,3000.00,null,null,null,null,null,null,null,null,null,null,null,K06C 220935Z AUTO 00000KT 10SM OVC030 17/16 A3018 RMK AO2 T01670160
06C,2021-07-22 04:55,-88.1012,41.9893,243.48,63.00,61.30,94.18,0.00,0.00,0.00,30.18,null,10.00,null,BKN,null,null,null,3000.00,null,null,null,null,null,null,null,null,null,null,null,K06C 220955Z AUTO 00000KT 10SM BKN030 17/16 A3018 RMK AO2 T01720163
06C,2021-07-22 05:15,-88.1012,41.9893,243.48,63.10,61.30,93.85,0.00,0.00,0.00,30.19,null,10.00,null,BKN,null,null,null,3000.00,null,null,null,null,null,null,null,null,null,null,null,K06C 221015Z AUTO 00000KT 10SM BKN030 17/16 A3019 RMK AO2 T01730163
06C,2021-07-22 05:35,-88.1012,41.9893,243.48,63.30,61.50,93.85,0.00,0.00,0.00,30.19,null,10.00,null,OVC,null,null,null,2800.00,null,null,null,null,null,null,null,null,null,null,null,K06C 221035Z AUTO 00000KT 10SM OVC028 17/16 A3019 RMK AO2 T01740164
06C,2021-07-22 05:55,-88.1012,41.9893,243.48,64.00,62.20,93.87,0.00,0.00,0.00,30.20,null,10.00,null,OVC,null,null,null,2800.00,null,null,null,null,null,null,null,null,null,null,null,K06C 221055Z AUTO 00000KT 10SM OVC028 18/17 A3020 RMK AO2 T01780168
06C,2021-07-22 06:15,-88.1012,41.9893,243.48,64.40,62.60,93.88,0.00,0.00,0.00,30.20,null,10.00,null,OVC,null,null,null,2600.00,null,null,null,null,null,null,null,null,null,null,null,K06C 221115Z AUTO 00000KT 10SM OVC026 18/17 A3020 RMK AO2 T01800170
06C,2021-07-22 06:35,-88.1012,41.9893,243.48,65.70,63.10,91.31,0.00,0.00,0.00,30.20,null,10.00,null,OVC,null,null,null,2400.00,null,null,null,null,null,null,null,null,null,null,null,K06C 221135Z AUTO 00000KT 10SM OVC024 19/17 A3020 RMK AO2 T01870173
06C,2021-07-22 06:55,-88.1012,41.9893,243.48,65.80,63.00,90.68,0.00,0.00,0.00,30.20,null,10.00,null,OVC,null,null,null,2400.00,null,null,null,null,null,null,null,null,null,null,null,K06C 221155Z AUTO 00000KT 10SM OVC024 19/17 A3020 RMK AO2 T01880172 10190 20162
06C,2021-07-22 07:15,-88.1012,41.9893,243.48,66.60,63.30,89.13,0.00,0.00,0.00,30.21,null,10.00,null,OVC,null,null,null,2400.00,null,null,null,null,null,null,null,null,null,null,null,K06C 221215Z AUTO 00000KT 10SM OVC024 19/17 A3021 RMK AO2 T01920174
06C,2021-07-22 07:35,-88.1012,41.9893,243.48,67.60,64.00,88.24,0.00,0.00,0.00,30.20,null,10.00,null,BKN,BKN,null,null,2400.00,2900.00,null,null,null,null,null,null,null,null,null,null,K06C 221235Z AUTO 00000KT 10SM BKN024 BKN029 20/18 A3020 RMK AO2 T01980178
06C,2021-07-22 07:55,-88.1012,41.9893,243.48,67.60,64.00,88.24,0.00,0.00,0.00,30.20,null,10.00,null,SCT,SCT,SCT,null,2700.00,3100.00,5000.00,null,null,null,null,null,null,null,null,null,K06C 221255Z AUTO 00000KT 10SM SCT027 SCT031 SCT050 20/18 A3020 RMK AO2 T01980178
06C,2021-07-22 08:15,-88.1012,41.9893,243.48,69.10,64.60,85.58,0.00,0.00,0.00,30.20,null,10.00,null,SCT,SCT,null,null,3300.00,5000.00,null,null,null,null,null,null,null,null,null,null,K06C 221315Z AUTO 00000KT 10SM SCT033 SCT050 21/18 A3020 RMK AO2 T02060181
06C,2021-07-22 08:35,-88.1012,41.9893,243.48,70.00,64.60,82.99,0.00,0.00,0.00,30.20,null,10.00,null,BKN,null,null,null,2600.00,null,null,null,null,null,null,null,null,null,null,null,K06C 221335Z AUTO 00000KT 10SM BKN026 21/18 A3020 RMK AO2 T02110181
06C,2021-07-22 08:55,-88.1012,41.9893,243.48,71.40,64.80,79.68,0.00,0.00,0.00,30.21,null,10.00,null,OVC,null,null,null,2400.00,null,null,null,null,null,null,null,null,null,null,null,K06C 221355Z AUTO 00000KT 10SM OVC024 22/18 A3021 RMK AO2 T02190182
06C,2021-07-22 09:15,-88.1012,41.9893,243.48,72.10,64.20,76.20,0.00,0.00,0.00,30.21,null,10.00,null,OVC,null,null,null,2400.00,null,null,null,null,null,null,null,null,null,null,null,K06C 221415Z AUTO 00000KT 10SM OVC024 22/18 A3021 RMK AO2 T02230179
06C,2021-07-22 09:35,-88.1012,41.9893,243.48,73.80,64.40,72.46,0.00,0.00,0.00,30.20,null,10.00,null,OVC,null,null,null,2600.00,null,null,null,null,null,null,null,null,null,null,null,K06C 221435Z AUTO 00000KT 10SM OVC026 23/18 A3020 RMK AO2 T02320180
06C,2021-07-22 09:55,-88.1012,41.9893,243.48,73.60,64.90,74.23,0.00,0.00,0.00,30.20,null,10.00,null,BKN,OVC,null,null,2000.00,2500.00,null,null,null,null,null,null,null,null,null,null,K06C 221455Z AUTO 00000KT 10SM BKN020 OVC025 23/18 A3020 RMK AO2 T02310183
06C,2021-07-22 10:15,-88.1012,41.9893,243.48,74.10,64.90,73.00,0.00,0.00,0.00,30.20,null,10.00,null,BKN,OVC,null,null,2000.00,3500.00,null,null,null,null,null,null,null,null,null,null,K06C 221515Z AUTO 00000KT 10SM BKN020 OVC035 23/18 A3020 RMK AO2 T02340183
06C,2021-07-22 10:35,-88.1012,41.9893,243.48,75.20,64.90,70.36,190.00,3.00,0.00,30.20,null,10.00,null,BKN,BKN,OVC,null,2200.00,2900.00,3700.00,null,null,null,null,null,null,null,null,null,K06C 221535Z AUTO 19003KT 10SM BKN022 BKN029 OVC037 24/18 A3020 RMK AO2 T02400183
06C,2021-07-22 10:55,-88.1012,41.9893,243.48,74.70,66.00,74.33,0.00,0.00,0.00,30.21,null,10.00,null,OVC,null,null,null,2200.00,null,null,null,null,null,null,null,null,null,null,null,K06C 221555Z AUTO 00000KT 10SM OVC022 24/19 A3021 RMK AO2 T02370189
06C,2021-07-22 11:15,-88.1012,41.9893,243.48,76.80,66.90,71.51,170.00,4.00,0.00,30.20,null,10.00,null,BKN,OVC,null,null,2400.00,3200.00,null,null,null,null,null,null,null,null,null,null,K06C 221615Z AUTO 17004KT 10SM BKN024 OVC032 25/19 A3020 RMK AO2 T02490194
06C,2021-07-22 11:35,-88.1012,41.9893,243.48,77.40,66.90,70.10,220.00,3.00,0.00,30.20,null,10.00,null,BKN,OVC,null,null,2200.00,2800.00,null,null,null,null,null,null,null,null,null,null,K06C 221635Z AUTO 22003KT 10SM BKN022 OVC028 25/19 A3020 RMK AO2 T02520194
06C,2021-07-22 11:55,-88.1012,41.9893,243.48,78.30,67.80,70.19,0.00,0.00,0.00,30.19,null,10.00,null,BKN,OVC,null,null,2200.00,2800.00,null,null,null,null,null,null,null,null,null,null,K06C 221655Z AUTO 00000KT 10SM BKN022 OVC028 26/20 A3019 RMK AO2 T02570199
06C,2021-07-22 12:15,-88.1012,41.9893,243.48,79.30,68.70,70.05,0.00,0.00,0.00,30.18,null,7.00,null,SCT,SCT,null,null,2200.00,3700.00,null,null,null,null,null,null,null,null,null,null,K06C 221715Z AUTO 00000KT 7SM SCT022 SCT037 26/20 A3018 RMK AO2 T02630204
06C,2021-07-22 12:35,-88.1012,41.9893,243.48,80.20,69.30,69.43,210.00,3.00,0.00,30.17,null,7.00,null,SCT,null,null,null,2200.00,null,null,null,null,null,null,null,null,null,null,83.20,K06C 221735Z AUTO 21003KT 7SM SCT022 27/21 A3017 RMK AO2 T02680207
06C,2021-07-22 12:55,-88.1012,41.9893,243.48,80.40,69.10,68.51,170.00,4.00,0.00,30.16,null,7.00,null,SCT,null,null,null,2500.00,null,null,null,null,null,null,null,null,null,null,83.40,K06C 221755Z AUTO 17004KT 7SM SCT025 27/21 A3016 RMK AO2 T02690206 10274 20188
06C,2021-07-22 13:15,-88.1012,41.9893,243.48,82.40,70.70,67.79,220.00,4.00,0.00,30.16,null,7.00,null,BKN,null,null,null,2500.00,null,null,null,null,null,null,null,null,null,null,86.68,K06C 221815Z AUTO 22004KT 7SM BKN025 28/22 A3016 RMK AO2 T02800215
06C,2021-07-22 13:35,-88.1012,41.9893,243.48,81.10,70.30,69.76,0.00,0.00,0.00,30.16,null,7.00,null,BKN,OVC,null,null,2500.00,3100.00,null,null,null,null,null,null,null,null,null,84.76,K06C 221835Z AUTO 00000KT 7SM BKN025 OVC031 27/21 A3016 RMK AO2 T02730213
06C,2021-07-22 13:55,-88.1012,41.9893,243.48,83.50,71.40,67.00,0.00,0.00,0.00,30.15,null,10.00,null,BKN,BKN,null,null,2800.00,3400.00,null,null,null,null,null,null,null,null,null,88.55,K06C 221855Z AUTO 00000KT 10SM BKN028 BKN034 29/22 A3015 RMK AO2 T02860219
06C,2021-07-22 14:15,-88.1012,41.9893,243.48,82.60,70.70,67.35,230.00,4.00,0.00,30.15,null,7.00,null,BKN,BKN,null,null,2800.00,3400.00,null,null,null,null,null,null,null,null,null,86.95,K06C 221915Z AUTO 23004KT 7SM BKN028 BKN034 28/22 A3015 RMK AO2 T02810215
06C,2021-07-22 14:35,-88.1012,41.9893,243.48,82.90,71.60,68.77,250.00,5.00,0.00,30.15,null,10.00,null,SCT,SCT,BKN,null,3000.00,3900.00,4500.00,null,null,null,null,null,null,null,null,87.86,K06C 221935Z AUTO 25005KT 10SM SCT030 SCT039 BKN045 28/22 A3015 RMK AO2 T02830220
06C,2021-07-22 14:55,-88.1012,41.9893,243.48,84.20,71.20,65.06,230.00,3.00,0.00,30.14,null,10.00,null,SCT,SCT,SCT,null,3000.00,3900.00,4700.00,null,null,null,null,null,null,null,null,89.33,K06C 221955Z AUTO 23003KT 10SM SCT030 SCT039 SCT047 29/22 A3014 RMK AO2 T02900218
06C,2021-07-22 15:15,-88.1012,41.9893,243.48,85.30,70.70,61.74,240.00,5.00,0.00,30.14,null,10.00,null,SCT,SCT,BKN,null,3000.00,3500.00,6000.00,null,null,null,null,null,null,null,null,90.37,K06C 222015Z AUTO 24005KT 10SM SCT030 SCT035 BKN060 30/22 A3014 RMK AO2 T02960215
06C,2021-07-22 15:35,-88.1012,41.9893,243.48,84.40,70.50,63.12,0.00,0.00,0.00,30.14,null,10.00,null,SCT,SCT,null,null,3300.00,6000.00,null,null,null,null,null,null,null,null,null,89.12,K06C 222035Z AUTO 00000KT 10SM SCT033 SCT060 29/21 A3014 RMK AO2 T02910214
06C,2021-07-22 15:55,-88.1012,41.9893,243.48,84.20,70.00,62.45,240.00,3.00,0.00,30.14,null,10.00,null,SCT,null,null,null,3300.00,null,null,null,null,null,null,null,null,null,null,88.56,K06C 222055Z AUTO 24003KT 10SM SCT033 29/21 A3014 RMK AO2 T02900211
06C,2021-07-22 16:15,-88.1012,41.9893,243.48,85.30,68.40,57.07,0.00,0.00,0.00,30.13,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,88.87,K06C 222115Z AUTO 00000KT 10SM CLR 30/20 A3013 RMK AO2 T02960202
06C,2021-07-22 16:35,-88.1012,41.9893,243.48,85.10,69.80,60.26,0.00,0.00,0.00,30.13,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,89.51,K06C 222135Z AUTO 00000KT 10SM CLR 30/21 A3013 RMK AO2 T02950210
06C,2021-07-22 16:55,-88.1012,41.9893,243.48,85.30,70.30,60.91,220.00,3.00,0.00,30.13,null,10.00,null,SCT,null,null,null,3800.00,null,null,null,null,null,null,null,null,null,null,90.09,K06C 222155Z AUTO 22003KT 10SM SCT038 30/21 A3013 RMK AO2 T02960213
06C,2021-07-22 17:15,-88.1012,41.9893,243.48,85.10,69.60,59.85,240.00,3.00,0.00,30.13,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,89.38,K06C 222215Z AUTO 24003KT 10SM CLR 30/21 A3013 RMK AO2 T02950209
06C,2021-07-22 17:35,-88.1012,41.9893,243.48,85.10,69.80,60.26,0.00,0.00,0.00,30.12,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,89.51,K06C 222235Z AUTO 00000KT 10SM CLR 30/21 A3012 RMK AO2 T02950210
06C,2021-07-22 17:55,-88.1012,41.9893,243.48,84.20,69.10,60.56,0.00,0.00,0.00,30.12,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,88.02,K06C 222255Z AUTO 00000KT 10SM CLR 29/21 A3012 RMK AO2 T02900206
06C,2021-07-22 18:15,-88.1012,41.9893,243.48,83.30,69.10,62.34,0.00,0.00,0.00,30.12,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,86.96,K06C 222315Z AUTO 00000KT 10SM CLR 29/21 A3012 RMK AO2 T02850206
06C,2021-07-22 18:35,-88.1012,41.9893,243.48,83.70,68.70,60.71,0.00,0.00,0.00,30.12,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,87.21,K06C 222335Z AUTO 00000KT 10SM CLR 29/20 A3012 RMK AO2 T02870204
06C,2021-07-22 18:55,-88.1012,41.9893,243.48,82.80,68.40,61.86,0.00,0.00,0.00,30.12,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,86.02,K06C 222355Z AUTO 00000KT 10SM CLR 28/20 A3012 RMK AO2 T02820202 10301 20270
06C,2021-07-22 19:15,-88.1012,41.9893,243.48,82.40,69.30,64.63,0.00,0.00,0.00,30.11,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,85.97,K06C 230015Z AUTO 00000KT 10SM CLR 28/21 A3011 RMK AO2 T02800207
06C,2021-07-22 19:35,-88.1012,41.9893,243.48,81.70,69.40,66.34,0.00,0.00,0.00,30.11,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,85.16,K06C 230035Z AUTO 00000KT 10SM CLR 28/21 A3011 RMK AO2 T02760208
06C,2021-07-22 19:55,-88.1012,41.9893,243.48,81.10,69.60,68.11,0.00,0.00,0.00,30.12,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,84.48,K06C 230055Z AUTO 00000KT 10SM CLR 27/21 A3012 RMK AO2 T02730209
06C,2021-07-22 20:15,-88.1012,41.9893,243.48,80.10,69.40,69.90,0.00,0.00,0.00,30.11,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,83.10,K06C 230115Z AUTO 00000KT 10SM CLR 27/21 A3011 RMK AO2 T02670208
06C,2021-07-22 20:35,-88.1012,41.9893,243.48,78.30,69.40,74.16,0.00,0.00,0.00,30.12,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 230135Z AUTO 00000KT 10SM CLR 26/21 A3012 RMK AO2 T02570208
06C,2021-07-22 20:55,-88.1012,41.9893,243.48,77.40,69.10,75.61,0.00,0.00,0.00,30.11,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 230155Z AUTO 00000KT 10SM CLR 25/21 A3011 RMK AO2 T02520206
06C,2021-07-22 21:15,-88.1012,41.9893,243.48,77.00,69.10,76.62,0.00,0.00,0.00,30.12,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 230215Z AUTO 00000KT 10SM CLR 25/21 A3012 RMK AO2 T02500206
06C,2021-07-22 21:35,-88.1012,41.9893,243.48,76.50,69.30,78.44,0.00,0.00,0.00,30.12,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 230235Z AUTO 00000KT 10SM CLR 25/21 A3012 RMK AO2 T02470207
06C,2021-07-22 21:55,-88.1012,41.9893,243.48,75.60,69.30,80.82,0.00,0.00,0.00,30.12,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,K06C 230255Z AUTO 00000KT 10SM CLR 24/21 A3012 RMK AO2 T02420207
06C,2021-07-22 22:15,-88.1012,41.9893,243.48,75.70,69.40,80.83,0.00,0.00,0.00,30.12,null,10.00,null,BKN,null,null,null,6000.00,null,null,null,null,null,null,null,null,null,null,null,K06C 230315Z AUTO 00000KT 10SM BKN060 24/21 A3012 RMK AO2 T02430208
06C,2021-07-22 22:35,-88.1012,41.9893,243.48,76.10,70.00,81.41,0.00,0.00,0.00,30.12,null,10.00,null,BKN,OVC,null,null,4600.00,6000.00,null,null,null,null,null,null,null,null,null,null,K06C 230335Z AUTO 00000KT 10SM BKN046 OVC060 25/21 A3012 RMK AO2 T02450211
06C,2021-07-22 22:55,-88.1012,41.9893,243.48,76.80,70.00,79.54,0.00,0.00,0.00,30.13,null,10.00,null,OVC,null,null,null,4600.00,null,null,null,null,null,null,null,null,null,null,null,K06C 230355Z AUTO 00000KT 10SM OVC046 25/21 A3013 RMK AO2 T02490211
06C,2021-07-22 23:15,-88.1012,41.9893,243.48,77.20,70.30,79.30,0.00,0.00,0.00,30.13,null,10.00,null,BKN,BKN,OVC,null,4800.00,5500.00,8000.00,null,null,null,null,null,null,null,null,null,K06C 230415Z AUTO 00000KT 10SM BKN048 BKN055 OVC080 25/21 A3013 RMK AO2 T02510213
